,Customer,Age,City,Product,Limit,Company,Segment,Spend_Date,Spend_Type,Spend_Amount,Spend_Month,Spend_Year,Spend Amount to Limit Ratio,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed,Spend_Type_AIR TICKET,Spend_Type_AUTO,Spend_Type_BIKE,Spend_Type_BUS TICKET,Spend_Type_CAMERA,Spend_Type_CAR,Spend_Type_CLOTHES,Spend_Type_FOOD,Spend_Type_JEWELLERY,Spend_Type_MOVIE TICKET,Spend_Type_PETRO,Spend_Type_RENTAL,Spend_Type_SANDALS,Spend_Type_SHOPPING,Spend_Type_TRAIN TICKET
816,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,16-Feb-05,TRAIN TICKET,219484.22,2,2005,0.43896844,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
817,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-May-05,BIKE,110111.28,5,2005,0.22022255999999998,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
818,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jan-04,RENTAL,85689.3,1,2004,0.1713786,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
819,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,15-Jan-04,FOOD,320874.38,1,2004,0.64174876,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
820,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,19-Mar-04,CAMERA,427931.8,3,2004,0.8558636,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
821,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,01-Jun-05,PETRO,466143.7,6,2005,0.9322874,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
822,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,28-Feb-05,TRAIN TICKET,226426.44,2,2005,0.45285288,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
823,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jan-04,TRAIN TICKET,274060.46,1,2004,0.54812092,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
824,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,27-Apr-05,TRAIN TICKET,136185.87,4,2005,0.27237174,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
825,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Nov-05,AIR TICKET,140330.7,11,2005,0.2806614,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,23-Mar-06,CLOTHES,240838.12,3,2006,0.48167624,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
827,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jan-04,CAMERA,447673.43,1,2004,0.89534686,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
828,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,11-Jul-06,CAMERA,412599.88,7,2006,0.8251997600000001,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
829,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,03-Jun-06,SHOPPING,467923.97,6,2006,0.9358479399999999,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
830,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,30-Mar-06,FOOD,338873.06,3,2006,0.67774612,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
831,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,28-Feb-05,AIR TICKET,397634.72,2,2005,0.79526944,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,A38,47,CHENNAI,Platimum,500000.0,C20,Self Employed,25-May-05,BUS TICKET,388061.14,5,2005,0.77612228,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
833,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-May-05,AUTO,117691.42,5,2005,0.23538284,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
834,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,26-Mar-06,BIKE,485795.37,3,2006,0.97159074,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
835,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,17-Jan-05,BIKE,167209.08,1,2005,0.33441815999999996,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
836,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,20-Nov-05,FOOD,60263.41,11,2005,0.12052682,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
837,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Sep-06,MOVIE TICKET,181063.2,9,2006,0.3621264,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
838,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,02-Apr-06,MOVIE TICKET,324081.7,4,2006,0.6481634000000001,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
839,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Feb-05,SHOPPING,353921.93,2,2005,0.70784386,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
840,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,27-May-05,FOOD,403778.62,5,2005,0.80755724,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
841,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-Jan-04,FOOD,355377.41,1,2004,0.7107548199999999,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
842,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,12-Jan-04,CAMERA,288144.81,1,2004,0.57628962,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
843,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,04-Apr-05,CAMERA,116922.75,4,2005,0.2338455,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
844,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Jun-05,CAMERA,304014.76,6,2005,0.60802952,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
845,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,23-Feb-05,PETRO,341861.45,2,2005,0.6837229,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
846,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-Jan-04,BUS TICKET,464383.08,1,2004,0.92876616,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
847,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,23-Feb-05,RENTAL,120381.64,2,2005,0.24076328,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
848,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,26-May-05,BIKE,55927.32,5,2005,0.11185464,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
849,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,15-Jan-04,RENTAL,114900.36,1,2004,0.22980072,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
850,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,25-Jan-04,FOOD,100800.94,1,2004,0.20160188,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
851,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,05-Mar-06,CAMERA,130074.01,3,2006,0.26014802,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
852,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,02-Jun-05,PETRO,91321.57,6,2005,0.18264314,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
853,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,16-Feb-05,RENTAL,239709.3,2,2005,0.4794186,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
854,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,15-Jan-04,RENTAL,452489.19,1,2004,0.90497838,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
855,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,05-May-04,RENTAL,197783.17,5,2004,0.39556634,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
856,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Dec-05,AIR TICKET,65578.12,12,2005,0.13115623999999998,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
857,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,24-Mar-06,CLOTHES,304227.82,3,2006,0.60845564,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
858,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,15-Jan-04,SANDALS,152794.71,1,2004,0.30558942,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
859,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,12-Aug-05,SANDALS,398772.94,8,2005,0.79754588,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
860,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,03-Jul-06,AIR TICKET,250483.5,7,2006,0.500967,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,31-Mar-06,FOOD,416672.65,3,2006,0.8333453000000001,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
862,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,16-Feb-05,AIR TICKET,211569.74,2,2005,0.42313947999999996,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
863,A39,78,TRIVANDRUM,Platimum,500000.0,C21,Salaried_MNC,26-May-05,BUS TICKET,482512.25,5,2005,0.9650245,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
864,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,26-May-05,SHOPPING,227791.62,5,2005,0.45558324,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
865,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,27-Mar-06,AUTO,99353.97,3,2006,0.19870794,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
866,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,23-Feb-05,AUTO,420236.51,2,2005,0.84047302,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
867,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,21-Nov-06,AUTO,126871.99,11,2006,0.25374398000000004,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
868,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Oct-06,JEWELLERY,191356.83,10,2006,0.38271365999999996,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
869,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Apr-06,JEWELLERY,145012.68,4,2006,0.29002536,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
870,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,04-Feb-06,SHOPPING,499270.0,2,2006,0.99854,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
871,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,28-May-05,FOOD,186138.24,5,2005,0.37227647999999997,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
872,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,17-Jan-05,FOOD,292527.95,1,2005,0.5850559000000001,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
873,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Jan-04,CAMERA,34362.04,1,2004,0.06872408,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
874,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,30-Apr-06,CAMERA,433536.56,4,2006,0.86707312,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
875,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Jul-05,CAMERA,129401.85,7,2005,0.2588037,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
876,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Feb-05,PETRO,424777.36,2,2005,0.84955472,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
877,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,12-Jan-04,BUS TICKET,330806.43,1,2004,0.66161286,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
878,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Feb-05,MOVIE TICKET,392953.14,2,2005,0.7859062800000001,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
879,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,27-May-05,BIKE,31688.89,5,2005,0.06337778,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
880,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,25-Jan-04,RENTAL,403947.27,1,2004,0.80789454,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
881,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,12-Jan-04,FOOD,66602.49,1,2004,0.13320498,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
882,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,04-Apr-05,CAMERA,324128.5,4,2005,0.648257,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
883,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Jun-05,PETRO,422086.33,6,2005,0.84417266,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
884,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,23-Feb-05,MOVIE TICKET,490796.93,2,2005,0.98159386,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
885,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,25-Jan-04,MOVIE TICKET,430315.13,1,2004,0.86063026,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
886,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,06-May-06,MOVIE TICKET,367109.58,5,2006,0.73421916,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
887,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,03-Jan-06,AIR TICKET,376503.24,1,2006,0.75300648,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
888,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,25-Mar-06,CLOTHES,457306.26,3,2006,0.91461252,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
889,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,25-Jan-04,CAR,472337.13,1,2004,0.94467426,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
890,A40,37,CALCUTTA,Platimum,500000.0,C22,Salaried_Pvt,13-Sep-04,CAR,129309.31,9,2004,0.25861862,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
