,DateTime,Junction,Vehicles,ID,date,time,hour,day,month,year,dayofweek
11015,05-04-2016 23.00,2,14,20160405232,05-04-2016,23.00.00,23,5,4,2016,1
11016,06-04-2016 0.00,2,15,20160406002,06-04-2016,0.00.00,0,6,4,2016,2
11017,06-04-2016 1.00,2,11,20160406012,06-04-2016,1.00.00,1,6,4,2016,2
11018,06-04-2016 2.00,2,12,20160406022,06-04-2016,2.00.00,2,6,4,2016,2
11019,06-04-2016 3.00,2,9,20160406032,06-04-2016,3.00.00,3,6,4,2016,2
11020,06-04-2016 4.00,2,11,20160406042,06-04-2016,4.00.00,4,6,4,2016,2
11021,06-04-2016 5.00,2,10,20160406052,06-04-2016,5.00.00,5,6,4,2016,2
11022,06-04-2016 6.00,2,6,20160406062,06-04-2016,6.00.00,6,6,4,2016,2
11023,06-04-2016 7.00,2,9,20160406072,06-04-2016,7.00.00,7,6,4,2016,2
11024,06-04-2016 8.00,2,9,20160406082,06-04-2016,8.00.00,8,6,4,2016,2
11025,06-04-2016 9.00,2,6,20160406092,06-04-2016,9.00.00,9,6,4,2016,2
11026,06-04-2016 10.00,2,10,20160406102,06-04-2016,10.00.00,10,6,4,2016,2
11027,06-04-2016 11.00,2,13,20160406112,06-04-2016,11.00.00,11,6,4,2016,2
11028,06-04-2016 12.00,2,15,20160406122,06-04-2016,12.00.00,12,6,4,2016,2
11029,06-04-2016 13.00,2,15,20160406132,06-04-2016,13.00.00,13,6,4,2016,2
11030,06-04-2016 14.00,2,13,20160406142,06-04-2016,14.00.00,14,6,4,2016,2
11031,06-04-2016 15.00,2,13,20160406152,06-04-2016,15.00.00,15,6,4,2016,2
11032,06-04-2016 16.00,2,18,20160406162,06-04-2016,16.00.00,16,6,4,2016,2
11033,06-04-2016 17.00,2,14,20160406172,06-04-2016,17.00.00,17,6,4,2016,2
11034,06-04-2016 18.00,2,14,20160406182,06-04-2016,18.00.00,18,6,4,2016,2
11035,06-04-2016 19.00,2,18,20160406192,06-04-2016,19.00.00,19,6,4,2016,2
11036,06-04-2016 20.00,2,16,20160406202,06-04-2016,20.00.00,20,6,4,2016,2
11037,06-04-2016 21.00,2,16,20160406212,06-04-2016,21.00.00,21,6,4,2016,2
11038,06-04-2016 22.00,2,14,20160406222,06-04-2016,22.00.00,22,6,4,2016,2
11039,06-04-2016 23.00,2,15,20160406232,06-04-2016,23.00.00,23,6,4,2016,2
11040,07-04-2016 0.00,2,12,20160407002,07-04-2016,0.00.00,0,7,4,2016,3
11041,07-04-2016 1.00,2,11,20160407012,07-04-2016,1.00.00,1,7,4,2016,3
11042,07-04-2016 2.00,2,15,20160407022,07-04-2016,2.00.00,2,7,4,2016,3
11043,07-04-2016 3.00,2,11,20160407032,07-04-2016,3.00.00,3,7,4,2016,3
11044,07-04-2016 4.00,2,11,20160407042,07-04-2016,4.00.00,4,7,4,2016,3
11045,07-04-2016 5.00,2,10,20160407052,07-04-2016,5.00.00,5,7,4,2016,3
11046,07-04-2016 6.00,2,11,20160407062,07-04-2016,6.00.00,6,7,4,2016,3
11047,07-04-2016 7.00,2,9,20160407072,07-04-2016,7.00.00,7,7,4,2016,3
11048,07-04-2016 8.00,2,7,20160407082,07-04-2016,8.00.00,8,7,4,2016,3
11049,07-04-2016 9.00,2,9,20160407092,07-04-2016,9.00.00,9,7,4,2016,3
11050,07-04-2016 10.00,2,9,20160407102,07-04-2016,10.00.00,10,7,4,2016,3
11051,07-04-2016 11.00,2,12,20160407112,07-04-2016,11.00.00,11,7,4,2016,3
11052,07-04-2016 12.00,2,14,20160407122,07-04-2016,12.00.00,12,7,4,2016,3
11053,07-04-2016 13.00,2,12,20160407132,07-04-2016,13.00.00,13,7,4,2016,3
11054,07-04-2016 14.00,2,12,20160407142,07-04-2016,14.00.00,14,7,4,2016,3
11055,07-04-2016 15.00,2,12,20160407152,07-04-2016,15.00.00,15,7,4,2016,3
11056,07-04-2016 16.00,2,17,20160407162,07-04-2016,16.00.00,16,7,4,2016,3
11057,07-04-2016 17.00,2,15,20160407172,07-04-2016,17.00.00,17,7,4,2016,3
11058,07-04-2016 18.00,2,16,20160407182,07-04-2016,18.00.00,18,7,4,2016,3
11059,07-04-2016 19.00,2,18,20160407192,07-04-2016,19.00.00,19,7,4,2016,3
11060,07-04-2016 20.00,2,17,20160407202,07-04-2016,20.00.00,20,7,4,2016,3
11061,07-04-2016 21.00,2,17,20160407212,07-04-2016,21.00.00,21,7,4,2016,3
11062,07-04-2016 22.00,2,15,20160407222,07-04-2016,22.00.00,22,7,4,2016,3
11063,07-04-2016 23.00,2,12,20160407232,07-04-2016,23.00.00,23,7,4,2016,3
11064,08-04-2016 0.00,2,11,20160408002,08-04-2016,0.00.00,0,8,4,2016,4
11065,08-04-2016 1.00,2,15,20160408012,08-04-2016,1.00.00,1,8,4,2016,4
11066,08-04-2016 2.00,2,12,20160408022,08-04-2016,2.00.00,2,8,4,2016,4
11067,08-04-2016 3.00,2,11,20160408032,08-04-2016,3.00.00,3,8,4,2016,4
11068,08-04-2016 4.00,2,8,20160408042,08-04-2016,4.00.00,4,8,4,2016,4
11069,08-04-2016 5.00,2,7,20160408052,08-04-2016,5.00.00,5,8,4,2016,4
11070,08-04-2016 6.00,2,7,20160408062,08-04-2016,6.00.00,6,8,4,2016,4
11071,08-04-2016 7.00,2,8,20160408072,08-04-2016,7.00.00,7,8,4,2016,4
11072,08-04-2016 8.00,2,8,20160408082,08-04-2016,8.00.00,8,8,4,2016,4
11073,08-04-2016 9.00,2,9,20160408092,08-04-2016,9.00.00,9,8,4,2016,4
11074,08-04-2016 10.00,2,12,20160408102,08-04-2016,10.00.00,10,8,4,2016,4
11075,08-04-2016 11.00,2,9,20160408112,08-04-2016,11.00.00,11,8,4,2016,4
11076,08-04-2016 12.00,2,10,20160408122,08-04-2016,12.00.00,12,8,4,2016,4
11077,08-04-2016 13.00,2,14,20160408132,08-04-2016,13.00.00,13,8,4,2016,4
11078,08-04-2016 14.00,2,15,20160408142,08-04-2016,14.00.00,14,8,4,2016,4
11079,08-04-2016 15.00,2,12,20160408152,08-04-2016,15.00.00,15,8,4,2016,4
11080,08-04-2016 16.00,2,13,20160408162,08-04-2016,16.00.00,16,8,4,2016,4
11081,08-04-2016 17.00,2,11,20160408172,08-04-2016,17.00.00,17,8,4,2016,4
11082,08-04-2016 18.00,2,11,20160408182,08-04-2016,18.00.00,18,8,4,2016,4
11083,08-04-2016 19.00,2,15,20160408192,08-04-2016,19.00.00,19,8,4,2016,4
11084,08-04-2016 20.00,2,15,20160408202,08-04-2016,20.00.00,20,8,4,2016,4
11085,08-04-2016 21.00,2,13,20160408212,08-04-2016,21.00.00,21,8,4,2016,4
11086,08-04-2016 22.00,2,11,20160408222,08-04-2016,22.00.00,22,8,4,2016,4
11087,08-04-2016 23.00,2,12,20160408232,08-04-2016,23.00.00,23,8,4,2016,4
11088,09-04-2016 0.00,2,9,20160409002,09-04-2016,0.00.00,0,9,4,2016,5
11089,09-04-2016 1.00,2,8,20160409012,09-04-2016,1.00.00,1,9,4,2016,5
11090,09-04-2016 2.00,2,11,20160409022,09-04-2016,2.00.00,2,9,4,2016,5
11091,09-04-2016 3.00,2,11,20160409032,09-04-2016,3.00.00,3,9,4,2016,5
11092,09-04-2016 4.00,2,5,20160409042,09-04-2016,4.00.00,4,9,4,2016,5
11093,09-04-2016 5.00,2,7,20160409052,09-04-2016,5.00.00,5,9,4,2016,5
11094,09-04-2016 6.00,2,5,20160409062,09-04-2016,6.00.00,6,9,4,2016,5
11095,09-04-2016 7.00,2,5,20160409072,09-04-2016,7.00.00,7,9,4,2016,5
11096,09-04-2016 8.00,2,6,20160409082,09-04-2016,8.00.00,8,9,4,2016,5
11097,09-04-2016 9.00,2,6,20160409092,09-04-2016,9.00.00,9,9,4,2016,5
11098,09-04-2016 10.00,2,6,20160409102,09-04-2016,10.00.00,10,9,4,2016,5
11099,09-04-2016 11.00,2,8,20160409112,09-04-2016,11.00.00,11,9,4,2016,5
11100,09-04-2016 12.00,2,7,20160409122,09-04-2016,12.00.00,12,9,4,2016,5
11101,09-04-2016 13.00,2,7,20160409132,09-04-2016,13.00.00,13,9,4,2016,5
11102,09-04-2016 14.00,2,9,20160409142,09-04-2016,14.00.00,14,9,4,2016,5
11103,09-04-2016 15.00,2,6,20160409152,09-04-2016,15.00.00,15,9,4,2016,5
11104,09-04-2016 16.00,2,9,20160409162,09-04-2016,16.00.00,16,9,4,2016,5
11105,09-04-2016 17.00,2,10,20160409172,09-04-2016,17.00.00,17,9,4,2016,5
11106,09-04-2016 18.00,2,9,20160409182,09-04-2016,18.00.00,18,9,4,2016,5
11107,09-04-2016 19.00,2,7,20160409192,09-04-2016,19.00.00,19,9,4,2016,5
11108,09-04-2016 20.00,2,9,20160409202,09-04-2016,20.00.00,20,9,4,2016,5
11109,09-04-2016 21.00,2,11,20160409212,09-04-2016,21.00.00,21,9,4,2016,5
11110,09-04-2016 22.00,2,8,20160409222,09-04-2016,22.00.00,22,9,4,2016,5
11111,09-04-2016 23.00,2,8,20160409232,09-04-2016,23.00.00,23,9,4,2016,5
11112,10-04-2016 0.00,2,6,20160410002,10-04-2016,0.00.00,0,10,4,2016,6
11113,10-04-2016 1.00,2,9,20160410012,10-04-2016,1.00.00,1,10,4,2016,6
11114,10-04-2016 2.00,2,7,20160410022,10-04-2016,2.00.00,2,10,4,2016,6
11115,10-04-2016 3.00,2,8,20160410032,10-04-2016,3.00.00,3,10,4,2016,6
11116,10-04-2016 4.00,2,5,20160410042,10-04-2016,4.00.00,4,10,4,2016,6
11117,10-04-2016 5.00,2,6,20160410052,10-04-2016,5.00.00,5,10,4,2016,6
11118,10-04-2016 6.00,2,7,20160410062,10-04-2016,6.00.00,6,10,4,2016,6
11119,10-04-2016 7.00,2,7,20160410072,10-04-2016,7.00.00,7,10,4,2016,6
11120,10-04-2016 8.00,2,8,20160410082,10-04-2016,8.00.00,8,10,4,2016,6
11121,10-04-2016 9.00,2,10,20160410092,10-04-2016,9.00.00,9,10,4,2016,6
11122,10-04-2016 10.00,2,9,20160410102,10-04-2016,10.00.00,10,10,4,2016,6
11123,10-04-2016 11.00,2,12,20160410112,10-04-2016,11.00.00,11,10,4,2016,6
11124,10-04-2016 12.00,2,10,20160410122,10-04-2016,12.00.00,12,10,4,2016,6
11125,10-04-2016 13.00,2,11,20160410132,10-04-2016,13.00.00,13,10,4,2016,6
11126,10-04-2016 14.00,2,11,20160410142,10-04-2016,14.00.00,14,10,4,2016,6
11127,10-04-2016 15.00,2,7,20160410152,10-04-2016,15.00.00,15,10,4,2016,6
11128,10-04-2016 16.00,2,6,20160410162,10-04-2016,16.00.00,16,10,4,2016,6
11129,10-04-2016 17.00,2,8,20160410172,10-04-2016,17.00.00,17,10,4,2016,6
11130,10-04-2016 18.00,2,8,20160410182,10-04-2016,18.00.00,18,10,4,2016,6
11131,10-04-2016 19.00,2,15,20160410192,10-04-2016,19.00.00,19,10,4,2016,6
11132,10-04-2016 20.00,2,11,20160410202,10-04-2016,20.00.00,20,10,4,2016,6
11133,10-04-2016 21.00,2,8,20160410212,10-04-2016,21.00.00,21,10,4,2016,6
11134,10-04-2016 22.00,2,12,20160410222,10-04-2016,22.00.00,22,10,4,2016,6
11135,10-04-2016 23.00,2,11,20160410232,10-04-2016,23.00.00,23,10,4,2016,6
11136,11-04-2016 0.00,2,12,20160411002,11-04-2016,0.00.00,0,11,4,2016,0
11137,11-04-2016 1.00,2,9,20160411012,11-04-2016,1.00.00,1,11,4,2016,0
11138,11-04-2016 2.00,2,8,20160411022,11-04-2016,2.00.00,2,11,4,2016,0
11139,11-04-2016 3.00,2,10,20160411032,11-04-2016,3.00.00,3,11,4,2016,0
11140,11-04-2016 4.00,2,7,20160411042,11-04-2016,4.00.00,4,11,4,2016,0
11141,11-04-2016 5.00,2,6,20160411052,11-04-2016,5.00.00,5,11,4,2016,0
11142,11-04-2016 6.00,2,11,20160411062,11-04-2016,6.00.00,6,11,4,2016,0
11143,11-04-2016 7.00,2,12,20160411072,11-04-2016,7.00.00,7,11,4,2016,0
11144,11-04-2016 8.00,2,9,20160411082,11-04-2016,8.00.00,8,11,4,2016,0
11145,11-04-2016 9.00,2,13,20160411092,11-04-2016,9.00.00,9,11,4,2016,0
11146,11-04-2016 10.00,2,9,20160411102,11-04-2016,10.00.00,10,11,4,2016,0
11147,11-04-2016 11.00,2,11,20160411112,11-04-2016,11.00.00,11,11,4,2016,0
11148,11-04-2016 12.00,2,16,20160411122,11-04-2016,12.00.00,12,11,4,2016,0
11149,11-04-2016 13.00,2,14,20160411132,11-04-2016,13.00.00,13,11,4,2016,0
11150,11-04-2016 14.00,2,12,20160411142,11-04-2016,14.00.00,14,11,4,2016,0
11151,11-04-2016 15.00,2,14,20160411152,11-04-2016,15.00.00,15,11,4,2016,0
11152,11-04-2016 16.00,2,14,20160411162,11-04-2016,16.00.00,16,11,4,2016,0
11153,11-04-2016 17.00,2,16,20160411172,11-04-2016,17.00.00,17,11,4,2016,0
11154,11-04-2016 18.00,2,15,20160411182,11-04-2016,18.00.00,18,11,4,2016,0
11155,11-04-2016 19.00,2,16,20160411192,11-04-2016,19.00.00,19,11,4,2016,0
11156,11-04-2016 20.00,2,19,20160411202,11-04-2016,20.00.00,20,11,4,2016,0
11157,11-04-2016 21.00,2,17,20160411212,11-04-2016,21.00.00,21,11,4,2016,0
11158,11-04-2016 22.00,2,12,20160411222,11-04-2016,22.00.00,22,11,4,2016,0
11159,11-04-2016 23.00,2,13,20160411232,11-04-2016,23.00.00,23,11,4,2016,0
11160,12-04-2016 0.00,2,15,20160412002,12-04-2016,0.00.00,0,12,4,2016,1
11161,12-04-2016 1.00,2,13,20160412012,12-04-2016,1.00.00,1,12,4,2016,1
11162,12-04-2016 2.00,2,11,20160412022,12-04-2016,2.00.00,2,12,4,2016,1
11163,12-04-2016 3.00,2,12,20160412032,12-04-2016,3.00.00,3,12,4,2016,1
11164,12-04-2016 4.00,2,8,20160412042,12-04-2016,4.00.00,4,12,4,2016,1
11165,12-04-2016 5.00,2,9,20160412052,12-04-2016,5.00.00,5,12,4,2016,1
11166,12-04-2016 6.00,2,8,20160412062,12-04-2016,6.00.00,6,12,4,2016,1
11167,12-04-2016 7.00,2,12,20160412072,12-04-2016,7.00.00,7,12,4,2016,1
11168,12-04-2016 8.00,2,11,20160412082,12-04-2016,8.00.00,8,12,4,2016,1
11169,12-04-2016 9.00,2,12,20160412092,12-04-2016,9.00.00,9,12,4,2016,1
11170,12-04-2016 10.00,2,14,20160412102,12-04-2016,10.00.00,10,12,4,2016,1
11171,12-04-2016 11.00,2,13,20160412112,12-04-2016,11.00.00,11,12,4,2016,1
11172,12-04-2016 12.00,2,18,20160412122,12-04-2016,12.00.00,12,12,4,2016,1
11173,12-04-2016 13.00,2,14,20160412132,12-04-2016,13.00.00,13,12,4,2016,1
11174,12-04-2016 14.00,2,15,20160412142,12-04-2016,14.00.00,14,12,4,2016,1
11175,12-04-2016 15.00,2,18,20160412152,12-04-2016,15.00.00,15,12,4,2016,1
11176,12-04-2016 16.00,2,14,20160412162,12-04-2016,16.00.00,16,12,4,2016,1
11177,12-04-2016 17.00,2,17,20160412172,12-04-2016,17.00.00,17,12,4,2016,1
11178,12-04-2016 18.00,2,15,20160412182,12-04-2016,18.00.00,18,12,4,2016,1
11179,12-04-2016 19.00,2,16,20160412192,12-04-2016,19.00.00,19,12,4,2016,1
11180,12-04-2016 20.00,2,17,20160412202,12-04-2016,20.00.00,20,12,4,2016,1
11181,12-04-2016 21.00,2,18,20160412212,12-04-2016,21.00.00,21,12,4,2016,1
11182,12-04-2016 22.00,2,16,20160412222,12-04-2016,22.00.00,22,12,4,2016,1
11183,12-04-2016 23.00,2,17,20160412232,12-04-2016,23.00.00,23,12,4,2016,1
11184,13-04-2016 0.00,2,16,20160413002,13-04-2016,0.00.00,0,13,4,2016,2
11185,13-04-2016 1.00,2,14,20160413012,13-04-2016,1.00.00,1,13,4,2016,2
11186,13-04-2016 2.00,2,13,20160413022,13-04-2016,2.00.00,2,13,4,2016,2
11187,13-04-2016 3.00,2,11,20160413032,13-04-2016,3.00.00,3,13,4,2016,2
11188,13-04-2016 4.00,2,10,20160413042,13-04-2016,4.00.00,4,13,4,2016,2
11189,13-04-2016 5.00,2,8,20160413052,13-04-2016,5.00.00,5,13,4,2016,2
11190,13-04-2016 6.00,2,8,20160413062,13-04-2016,6.00.00,6,13,4,2016,2
11191,13-04-2016 7.00,2,7,20160413072,13-04-2016,7.00.00,7,13,4,2016,2
11192,13-04-2016 8.00,2,10,20160413082,13-04-2016,8.00.00,8,13,4,2016,2
11193,13-04-2016 9.00,2,11,20160413092,13-04-2016,9.00.00,9,13,4,2016,2
11194,13-04-2016 10.00,2,12,20160413102,13-04-2016,10.00.00,10,13,4,2016,2
11195,13-04-2016 11.00,2,15,20160413112,13-04-2016,11.00.00,11,13,4,2016,2
11196,13-04-2016 12.00,2,16,20160413122,13-04-2016,12.00.00,12,13,4,2016,2
11197,13-04-2016 13.00,2,17,20160413132,13-04-2016,13.00.00,13,13,4,2016,2
11198,13-04-2016 14.00,2,14,20160413142,13-04-2016,14.00.00,14,13,4,2016,2
11199,13-04-2016 15.00,2,14,20160413152,13-04-2016,15.00.00,15,13,4,2016,2
11200,13-04-2016 16.00,2,16,20160413162,13-04-2016,16.00.00,16,13,4,2016,2
11201,13-04-2016 17.00,2,15,20160413172,13-04-2016,17.00.00,17,13,4,2016,2
11202,13-04-2016 18.00,2,13,20160413182,13-04-2016,18.00.00,18,13,4,2016,2
11203,13-04-2016 19.00,2,16,20160413192,13-04-2016,19.00.00,19,13,4,2016,2
11204,13-04-2016 20.00,2,15,20160413202,13-04-2016,20.00.00,20,13,4,2016,2
11205,13-04-2016 21.00,2,18,20160413212,13-04-2016,21.00.00,21,13,4,2016,2
11206,13-04-2016 22.00,2,15,20160413222,13-04-2016,22.00.00,22,13,4,2016,2
11207,13-04-2016 23.00,2,16,20160413232,13-04-2016,23.00.00,23,13,4,2016,2
11208,14-04-2016 0.00,2,13,20160414002,14-04-2016,0.00.00,0,14,4,2016,3
11209,14-04-2016 1.00,2,12,20160414012,14-04-2016,1.00.00,1,14,4,2016,3
11210,14-04-2016 2.00,2,10,20160414022,14-04-2016,2.00.00,2,14,4,2016,3
11211,14-04-2016 3.00,2,7,20160414032,14-04-2016,3.00.00,3,14,4,2016,3
11212,14-04-2016 4.00,2,11,20160414042,14-04-2016,4.00.00,4,14,4,2016,3
11213,14-04-2016 5.00,2,8,20160414052,14-04-2016,5.00.00,5,14,4,2016,3
11214,14-04-2016 6.00,2,8,20160414062,14-04-2016,6.00.00,6,14,4,2016,3
11215,14-04-2016 7.00,2,11,20160414072,14-04-2016,7.00.00,7,14,4,2016,3
11216,14-04-2016 8.00,2,12,20160414082,14-04-2016,8.00.00,8,14,4,2016,3
11217,14-04-2016 9.00,2,12,20160414092,14-04-2016,9.00.00,9,14,4,2016,3
11218,14-04-2016 10.00,2,12,20160414102,14-04-2016,10.00.00,10,14,4,2016,3
11219,14-04-2016 11.00,2,14,20160414112,14-04-2016,11.00.00,11,14,4,2016,3
11220,14-04-2016 12.00,2,17,20160414122,14-04-2016,12.00.00,12,14,4,2016,3
11221,14-04-2016 13.00,2,12,20160414132,14-04-2016,13.00.00,13,14,4,2016,3
11222,14-04-2016 14.00,2,12,20160414142,14-04-2016,14.00.00,14,14,4,2016,3
11223,14-04-2016 15.00,2,13,20160414152,14-04-2016,15.00.00,15,14,4,2016,3
11224,14-04-2016 16.00,2,14,20160414162,14-04-2016,16.00.00,16,14,4,2016,3
11225,14-04-2016 17.00,2,14,20160414172,14-04-2016,17.00.00,17,14,4,2016,3
11226,14-04-2016 18.00,2,13,20160414182,14-04-2016,18.00.00,18,14,4,2016,3
11227,14-04-2016 19.00,2,12,20160414192,14-04-2016,19.00.00,19,14,4,2016,3
11228,14-04-2016 20.00,2,14,20160414202,14-04-2016,20.00.00,20,14,4,2016,3
11229,14-04-2016 21.00,2,11,20160414212,14-04-2016,21.00.00,21,14,4,2016,3
11230,14-04-2016 22.00,2,12,20160414222,14-04-2016,22.00.00,22,14,4,2016,3
11231,14-04-2016 23.00,2,12,20160414232,14-04-2016,23.00.00,23,14,4,2016,3
11232,15-04-2016 0.00,2,15,20160415002,15-04-2016,0.00.00,0,15,4,2016,4
11233,15-04-2016 1.00,2,14,20160415012,15-04-2016,1.00.00,1,15,4,2016,4
11234,15-04-2016 2.00,2,12,20160415022,15-04-2016,2.00.00,2,15,4,2016,4
11235,15-04-2016 3.00,2,11,20160415032,15-04-2016,3.00.00,3,15,4,2016,4
11236,15-04-2016 4.00,2,10,20160415042,15-04-2016,4.00.00,4,15,4,2016,4
11237,15-04-2016 5.00,2,9,20160415052,15-04-2016,5.00.00,5,15,4,2016,4
11238,15-04-2016 6.00,2,7,20160415062,15-04-2016,6.00.00,6,15,4,2016,4
11239,15-04-2016 7.00,2,12,20160415072,15-04-2016,7.00.00,7,15,4,2016,4
11240,15-04-2016 8.00,2,11,20160415082,15-04-2016,8.00.00,8,15,4,2016,4
11241,15-04-2016 9.00,2,11,20160415092,15-04-2016,9.00.00,9,15,4,2016,4
11242,15-04-2016 10.00,2,9,20160415102,15-04-2016,10.00.00,10,15,4,2016,4
11243,15-04-2016 11.00,2,10,20160415112,15-04-2016,11.00.00,11,15,4,2016,4
11244,15-04-2016 12.00,2,10,20160415122,15-04-2016,12.00.00,12,15,4,2016,4
11245,15-04-2016 13.00,2,15,20160415132,15-04-2016,13.00.00,13,15,4,2016,4
11246,15-04-2016 14.00,2,15,20160415142,15-04-2016,14.00.00,14,15,4,2016,4
11247,15-04-2016 15.00,2,16,20160415152,15-04-2016,15.00.00,15,15,4,2016,4
11248,15-04-2016 16.00,2,12,20160415162,15-04-2016,16.00.00,16,15,4,2016,4
11249,15-04-2016 17.00,2,15,20160415172,15-04-2016,17.00.00,17,15,4,2016,4
11250,15-04-2016 18.00,2,13,20160415182,15-04-2016,18.00.00,18,15,4,2016,4
11251,15-04-2016 19.00,2,14,20160415192,15-04-2016,19.00.00,19,15,4,2016,4
11252,15-04-2016 20.00,2,14,20160415202,15-04-2016,20.00.00,20,15,4,2016,4
11253,15-04-2016 21.00,2,16,20160415212,15-04-2016,21.00.00,21,15,4,2016,4
11254,15-04-2016 22.00,2,14,20160415222,15-04-2016,22.00.00,22,15,4,2016,4
11255,15-04-2016 23.00,2,15,20160415232,15-04-2016,23.00.00,23,15,4,2016,4
11256,16-04-2016 0.00,2,10,20160416002,16-04-2016,0.00.00,0,16,4,2016,5
11257,16-04-2016 1.00,2,10,20160416012,16-04-2016,1.00.00,1,16,4,2016,5
11258,16-04-2016 2.00,2,12,20160416022,16-04-2016,2.00.00,2,16,4,2016,5
11259,16-04-2016 3.00,2,10,20160416032,16-04-2016,3.00.00,3,16,4,2016,5
11260,16-04-2016 4.00,2,6,20160416042,16-04-2016,4.00.00,4,16,4,2016,5
11261,16-04-2016 5.00,2,6,20160416052,16-04-2016,5.00.00,5,16,4,2016,5
11262,16-04-2016 6.00,2,5,20160416062,16-04-2016,6.00.00,6,16,4,2016,5
11263,16-04-2016 7.00,2,6,20160416072,16-04-2016,7.00.00,7,16,4,2016,5
11264,16-04-2016 8.00,2,4,20160416082,16-04-2016,8.00.00,8,16,4,2016,5
11265,16-04-2016 9.00,2,6,20160416092,16-04-2016,9.00.00,9,16,4,2016,5
11266,16-04-2016 10.00,2,7,20160416102,16-04-2016,10.00.00,10,16,4,2016,5
11267,16-04-2016 11.00,2,10,20160416112,16-04-2016,11.00.00,11,16,4,2016,5
11268,16-04-2016 12.00,2,7,20160416122,16-04-2016,12.00.00,12,16,4,2016,5
11269,16-04-2016 13.00,2,8,20160416132,16-04-2016,13.00.00,13,16,4,2016,5
11270,16-04-2016 14.00,2,10,20160416142,16-04-2016,14.00.00,14,16,4,2016,5
11271,16-04-2016 15.00,2,9,20160416152,16-04-2016,15.00.00,15,16,4,2016,5
11272,16-04-2016 16.00,2,9,20160416162,16-04-2016,16.00.00,16,16,4,2016,5
11273,16-04-2016 17.00,2,6,20160416172,16-04-2016,17.00.00,17,16,4,2016,5
11274,16-04-2016 18.00,2,6,20160416182,16-04-2016,18.00.00,18,16,4,2016,5
11275,16-04-2016 19.00,2,11,20160416192,16-04-2016,19.00.00,19,16,4,2016,5
11276,16-04-2016 20.00,2,9,20160416202,16-04-2016,20.00.00,20,16,4,2016,5
11277,16-04-2016 21.00,2,9,20160416212,16-04-2016,21.00.00,21,16,4,2016,5
11278,16-04-2016 22.00,2,11,20160416222,16-04-2016,22.00.00,22,16,4,2016,5
11279,16-04-2016 23.00,2,11,20160416232,16-04-2016,23.00.00,23,16,4,2016,5
11280,17-04-2016 0.00,2,8,20160417002,17-04-2016,0.00.00,0,17,4,2016,6
11281,17-04-2016 1.00,2,9,20160417012,17-04-2016,1.00.00,1,17,4,2016,6
11282,17-04-2016 2.00,2,6,20160417022,17-04-2016,2.00.00,2,17,4,2016,6
11283,17-04-2016 3.00,2,8,20160417032,17-04-2016,3.00.00,3,17,4,2016,6
11284,17-04-2016 4.00,2,4,20160417042,17-04-2016,4.00.00,4,17,4,2016,6
11285,17-04-2016 5.00,2,6,20160417052,17-04-2016,5.00.00,5,17,4,2016,6
11286,17-04-2016 6.00,2,4,20160417062,17-04-2016,6.00.00,6,17,4,2016,6
11287,17-04-2016 7.00,2,5,20160417072,17-04-2016,7.00.00,7,17,4,2016,6
11288,17-04-2016 8.00,2,9,20160417082,17-04-2016,8.00.00,8,17,4,2016,6
11289,17-04-2016 9.00,2,6,20160417092,17-04-2016,9.00.00,9,17,4,2016,6
11290,17-04-2016 10.00,2,9,20160417102,17-04-2016,10.00.00,10,17,4,2016,6
11291,17-04-2016 11.00,2,7,20160417112,17-04-2016,11.00.00,11,17,4,2016,6
11292,17-04-2016 12.00,2,12,20160417122,17-04-2016,12.00.00,12,17,4,2016,6
11293,17-04-2016 13.00,2,8,20160417132,17-04-2016,13.00.00,13,17,4,2016,6
11294,17-04-2016 14.00,2,8,20160417142,17-04-2016,14.00.00,14,17,4,2016,6
11295,17-04-2016 15.00,2,8,20160417152,17-04-2016,15.00.00,15,17,4,2016,6
11296,17-04-2016 16.00,2,5,20160417162,17-04-2016,16.00.00,16,17,4,2016,6
11297,17-04-2016 17.00,2,10,20160417172,17-04-2016,17.00.00,17,17,4,2016,6
11298,17-04-2016 18.00,2,6,20160417182,17-04-2016,18.00.00,18,17,4,2016,6
11299,17-04-2016 19.00,2,9,20160417192,17-04-2016,19.00.00,19,17,4,2016,6
11300,17-04-2016 20.00,2,8,20160417202,17-04-2016,20.00.00,20,17,4,2016,6
11301,17-04-2016 21.00,2,8,20160417212,17-04-2016,21.00.00,21,17,4,2016,6
11302,17-04-2016 22.00,2,11,20160417222,17-04-2016,22.00.00,22,17,4,2016,6
11303,17-04-2016 23.00,2,9,20160417232,17-04-2016,23.00.00,23,17,4,2016,6
11304,18-04-2016 0.00,2,14,20160418002,18-04-2016,0.00.00,0,18,4,2016,0
11305,18-04-2016 1.00,2,12,20160418012,18-04-2016,1.00.00,1,18,4,2016,0
11306,18-04-2016 2.00,2,12,20160418022,18-04-2016,2.00.00,2,18,4,2016,0
11307,18-04-2016 3.00,2,6,20160418032,18-04-2016,3.00.00,3,18,4,2016,0
11308,18-04-2016 4.00,2,10,20160418042,18-04-2016,4.00.00,4,18,4,2016,0
11309,18-04-2016 5.00,2,8,20160418052,18-04-2016,5.00.00,5,18,4,2016,0
11310,18-04-2016 6.00,2,5,20160418062,18-04-2016,6.00.00,6,18,4,2016,0
11311,18-04-2016 7.00,2,9,20160418072,18-04-2016,7.00.00,7,18,4,2016,0
